sentiment,location,retweet,score,hashtags,message,date,followers,likes,engagement_score,author,organization,sector,sub-sector
positive,,0,0.5622,None,elonmusk THANKS TESLA FOR THIS AlRDR0P wwwbtcwavenet,2021-04-28T17:06:45+00:00,0,0,0,jasna96456689,Tesla Inc,Consumer Discretionary Sector Performance,Auto & Truck Manufacturers
positive,"London, England",0,0.1027,None,RT HodderBooks Forget routine now is the time to embrace the unknownThe man who walked the Nile the Himalayas and the Americas Lev,2021-04-28T17:06:46+00:00,73717,0,73717,Levisonwood,Others,Others,Others
negative,"SW Florida, USA",0,-0.7184,None,RT JoshuaScribner3 My 99cent novelMaddys parents move her to the country where theres no trouble for Maddy to find But trouble fin,2021-04-28T17:06:46+00:00,11370,0,11370,JoanneCarey64,Others,Others,Others
positive,Longview,0,0.6166,Free,RT KeeOphelia FREE on Kindle Unlimited SciFi ApocalypsePurchase Order 211321A by Stephen A North is set in the faroff future w,2021-04-28T17:06:46+00:00,3932,0,3932,KeeOphelia,Others,Others,Others
positive,"Rochester, MI",0,0.9201,None,Now available on audible iTunes amp amazon 3 Times Best Selling Author in NEW Release books Amy Perez MS Psychology 1 Best Seller in Forensic PsychologyMy new favorite authorBookRecommendation newseries kindle audible itunes author book series,2021-04-28T17:06:46+00:00,1891,0,1891,PsychologyAmy,Amazon Com Inc,Retail,"Internet, Mail Order & Online Shops"
positive,,0,0.3182,Whatshappeninginmyanmar,RT AyeAyesann Please sign the petition WhatsHappeningInMyanmar Apr28Coup,2021-04-28T17:06:46+00:00,155,0,155,Alainmar18,Others,Others,Others
positive,NY,0,0.5499,None,yournettt That sucks but they sell them on Amazon for like 40,2021-04-28T17:06:47+00:00,143,0,143,TwocanSam4,Amazon Com Inc,Retail,"Internet, Mail Order & Online Shops"
positive,"Atlanta, Ga ",0,0.5106,None,amazon is no help and they keep sending me on a call around to get help smh amazon yall need to fix that asap,2021-04-28T17:06:47+00:00,8700,0,8700,Brandensmith1,Amazon Com Inc,Retail,"Internet, Mail Order & Online Shops"
positive,"Virginia, USA",0,0.5574,Historical,Follow Mina as she searches for Jack in A COMPASS OF STARS IN YOUR EYES by lanalynneauthor Historical Romance,2021-04-28T17:06:47+00:00,4919,0,4919,MichelleKidd67,Others,Others,Others
positive,"Toronto,Canada",0,0.4939,None,For me its strange to hear people say Tesla TSLA is weighing on tech Tesla is not a tech stock by my classification I have it under Consumer Cyclical Auto Manufacturing Sure Musk bought some bitcoin with company money time will tell if that was a smart corp decision,2021-04-28T17:06:47+00:00,59682,0,59682,kennethdavid,Tesla Inc,Consumer Discretionary Sector Performance,Auto & Truck Manufacturers
positive,"Tulsa, OK",0,0.7184,None,Great idea Okay I just went back in time and told vincent13031925 WholeMarsBlog Kristennetten 28delayslater EvaFoxU OwenSparks RationalEtienne ray4tesla cybrtrkguy Sofiaan flcnhvy and elonmusk,2021-04-28T17:06:48+00:00,132,0,132,JenniPlaster,Others,Others,Others
positive,"Nottingham, UK",0,0.7351,None,I would like to recommend this product at AmazonDataDriven Science and Engineering Machine Learning Dynamical Systems and ControlMore information,2021-04-28T17:06:48+00:00,74,0,74,moveo_i,Amazon Com Inc,Retail,"Internet, Mail Order & Online Shops"
positive,montreal,0,0.2235,None,heydave7 elonmusk 2 and public opinion of their work has never been lower Tesla understands this In the future individual people or very small teams in precise fields and not corporations will report the news,2021-04-28T17:06:48+00:00,36,0,36,danbm_niltsx,Tesla Inc,Consumer Discretionary Sector Performance,Auto & Truck Manufacturers
positive,"Scotland, United Kingdom",0,0.5147,None,BritBoxUK MasterChefUK JohnTorode1 GreggAWallace While you are here I am unable to find an app directly on my Sharp Smart TV although I can access one via my Amazon fire stick Ive searched through the Google Play etc but it doesnt show Is this a peculiarity with my TV set,2021-04-28T17:06:48+00:00,482,0,482,melody_player,Others,Others,Others
positive,,0,0.6705,None,RT srivatsayb Poonawala is doing it like those Big Dhamaka sales by Amazon amp Flipkart where first they increase MRP amp then give discoun,2021-04-28T17:06:48+00:00,30,0,30,CheGuev03061168,Amazon Com Inc,Retail,"Internet, Mail Order & Online Shops"
positive,Quelque part,0,0.4019,None,Tesla also posted a 14 rise in first quarter net profit as the worlds largest wealth managers results were hurt by a 774 million hit from the default of US investment firm Archegos557,2021-04-28T17:06:49+00:00,95,0,95,TrabZzZz,Tesla Inc,Consumer Discretionary Sector Performance,Auto & Truck Manufacturers
negative,Far Away on Monster Island,0,-0.2732,None,yeah my idiot cat doesnt fucking run Chevron though does she,2021-04-28T17:06:49+00:00,92,0,92,deepseaspook,Chevron Corp,Energy,Oil & Gas Integrated Operations
positive,,0,0.7125,None,RT SawyerMerritt Tesla revealed in its 10Q filing today that RampD expenses increased 342 million or 106 in the three months ended Mar,2021-04-28T17:06:49+00:00,19,0,19,CapitalRugged,Tesla Inc,Consumer Discretionary Sector Performance,Auto & Truck Manufacturers
positive,Quelque part,0,0.4019,None,Tesla also posted a 14 rise in first quarter net profit as the worlds largest wealth managers results were hurt by a 774 million hit from the default of US investment firm Archegos309,2021-04-28T17:06:49+00:00,95,0,95,TrabZzZz,Tesla Inc,Consumer Discretionary Sector Performance,Auto & Truck Manufacturers
positive,Quelque part,0,0.4019,None,Tesla also posted a 14 rise in first quarter net profit as the worlds largest wealth managers results were hurt by a 774 million hit from the default of US investment firm Archegos558,2021-04-28T17:06:50+00:00,95,0,95,TrabZzZz,Tesla Inc,Consumer Discretionary Sector Performance,Auto & Truck Manufacturers
positive,,0,0.4939,None,ThemeTeamWP hayescurtis jimcramer You should do your research into the 5 different levels of fully autonomous driving and you would have known NIO is on level 4 and Tesla is behind do better if you want to make money,2021-04-28T17:06:50+00:00,47,0,47,richiee__2,Others,Others,Others
negative,,0,-0.5423,None,RT roguesoleilx hold the fuck on nikola teslas keys to the universe were 369,2021-04-28T17:06:50+00:00,44,0,44,28louhazzy1,Tesla Inc,Consumer Discretionary Sector Performance,Auto & Truck Manufacturers
positive,Quelque part,0,0.4019,None,Tesla also posted a 14 rise in first quarter net profit as the worlds largest wealth managers results were hurt by a 774 million hit from the default of US investment firm Archegos514,2021-04-28T17:06:50+00:00,95,0,95,TrabZzZz,Tesla Inc,Consumer Discretionary Sector Performance,Auto & Truck Manufacturers
positive,"Scotland, United Kingdom",0,0.3641,None,Invasion clip from Tom Clancys Without Remorse starring Michael B Jordan Jodie TurnerSmith Jamie Bell Guy Pearce amp Lauren London Coming to Amazon Prime Video 30th Aprilwithoutremorse michaelbjordan michaelb4jordan LaurenLondon LaurenLondon,2021-04-28T17:06:50+00:00,538,0,538,CinemabangCom,Others,Others,Others
positive,Some bed; Maybe yours,0,0.2723,None,RT spacetartpop LRT some absolute bullshit lmao Amazon out here pulling in billions and billions of dollars a year and they dont pay a P,2021-04-28T17:06:50+00:00,393,0,393,snowmiaux,Amazon Com Inc,Retail,"Internet, Mail Order & Online Shops"
positive,"Berlin, Germany",0,0.7003,Streamers,Variety reported on our interview with TedHope on Opportunities at Specialty Streamers for Documentary Makers cphdox with tinefischer How long till we start to care about the retention of customers and match people with the right films,2021-04-28T17:06:50+00:00,1042,0,1042,WeCatalysts,Others,Others,Others
positive,Quelque part,0,0.4019,None,Tesla also posted a 14 rise in first quarter net profit as the worlds largest wealth managers results were hurt by a 774 million hit from the default of US investment firm Archegos54,2021-04-28T17:06:51+00:00,95,0,95,TrabZzZz,Tesla Inc,Consumer Discretionary Sector Performance,Auto & Truck Manufacturers
positive,Dhaka,0,0.4215,None,Nice project,2021-04-28T17:06:51+00:00,2,0,2,SUJON61591275,Others,Others,Others
positive,Quelque part,0,0.4019,None,Tesla also posted a 14 rise in first quarter net profit as the worlds largest wealth managers results were hurt by a 774 million hit from the default of US investment firm Archegos950,2021-04-28T17:06:51+00:00,95,0,95,TrabZzZz,Tesla Inc,Consumer Discretionary Sector Performance,Auto & Truck Manufacturers
negative,,0,-0.4939,None,RT DesignationSix Tucker Carlson wants people to call child protective services to harass adults amp their kids for wearing masks Here are,2021-04-28T17:06:51+00:00,162,0,162,Storytime84,Others,Others,Others
positive,Evelyn Beatrice Hall & $TSLAQ,0,0.4995,None,RT lopezlinette TX authorities said autopilot was engaged during the crash Elon said it wasntBlumenthal is working on autonomous v,2021-04-28T17:06:52+00:00,2023,0,2023,tweetmyinbox,Others,Others,Others
positive,"los angeles, ca",0,0.3612,None,RT aftermarketev Imagine waking up one morning with a new button in the service menuDownload FSD BetaThen your UI looks like this,2021-04-28T17:06:52+00:00,565,0,565,FibElliot123,Others,Others,Others
positive,FL,0,0.1779,None,joelmd70 Amazon It blows up You put a collar through loops on the inside and that keeps it on,2021-04-28T17:06:52+00:00,1763,0,1763,Fe_CLAD,Amazon Com Inc,Retail,"Internet, Mail Order & Online Shops"
positive,Quelque part,0,0.4019,None,Tesla also posted a 14 rise in first quarter net profit as the worlds largest wealth managers results were hurt by a 774 million hit from the default of US investment firm Archegos410,2021-04-28T17:06:52+00:00,95,0,95,TrabZzZz,Tesla Inc,Consumer Discretionary Sector Performance,Auto & Truck Manufacturers
negative,"Truro, Cornwall ",0,-0.4215,None,RT domdyer70 Amazon fires why ecocide must be recognised as an international crime Letters,2021-04-28T17:06:52+00:00,3318,0,3318,Lance63,Amazon Com Inc,Retail,"Internet, Mail Order & Online Shops"
negative,,0,-0.872,None,When a goldsmith is discovered brutally murdered the strange circumstances of his demise lead Inspector Poulson of by kytwright get it now pls RT bookboost iartg asmsg,2021-04-28T17:06:52+00:00,6003,0,6003,BookClubPro1,Others,Others,Others
positive,"Niagara Falls,  Ontario,  %uD83C%uDDE8%uD83C%uDDE6",0,0.7783,Fiction,RT jeasleytx Sweet Jane 2020 adult fiction winner in the Texas Author Project fiction amreading whattoread bookrecommendations Book,2021-04-28T17:06:52+00:00,13908,0,13908,downthelanebook,Others,Others,Others
positive,Quelque part,0,0.4019,None,Tesla also posted a 14 rise in first quarter net profit as the worlds largest wealth managers results were hurt by a 774 million hit from the default of US investment firm Archegos679,2021-04-28T17:06:52+00:00,95,0,95,TrabZzZz,Tesla Inc,Consumer Discretionary Sector Performance,Auto & Truck Manufacturers
negative,,0,-0.0571,None,heydave7 TeslaPodcast One sad thing in the report was the significant slowing pace of chargernetworkSome car reviews put a lot of emphasis on that being the distinguishing feat for tesla so maybe important for mainstreamHoping to see a lot bettet trajectory in q2 on chargers,2021-04-28T17:06:52+00:00,15,0,15,mr_sjoelin,Tesla Inc,Consumer Discretionary Sector Performance,Auto & Truck Manufacturers
negative,,0,-0.3612,None,RT elonmusk garyblack00 Other companies spend money on advertising amp manipulating public opinion Tesla focuses on the product I trus,2021-04-28T17:06:52+00:00,54,0,54,HelloDogeIsHere,Tesla Inc,Consumer Discretionary Sector Performance,Auto & Truck Manufacturers
positive,,0,0.891,None,freeamazon312 Get now free 200 amazon give card click the link and submit your email and be the lucky winner,2021-04-28T17:06:53+00:00,0,0,0,JulieMcNulty18,Amazon Com Inc,Retail,"Internet, Mail Order & Online Shops"
positive,Quelque part,0,0.4019,None,Tesla also posted a 14 rise in first quarter net profit as the worlds largest wealth managers results were hurt by a 774 million hit from the default of US investment firm Archegos301,2021-04-28T17:06:53+00:00,95,0,95,TrabZzZz,Tesla Inc,Consumer Discretionary Sector Performance,Auto & Truck Manufacturers
negative,,0,-0.1027,None,RT rahulkanwal Hospitals on nerves end with oxygen tankers being waylaid along supply route Supply logistics should be powered by tech w,2021-04-28T17:06:54+00:00,2,0,2,virtual_ashish,Others,Others,Others
negative,"California, USA",0,-0.434,None,RT B1Olympia One year ago I published my first book I wasnt prepared for what I assumed was just a small toe into selfpublishing No,2021-04-28T17:06:54+00:00,26873,0,26873,GabrielConstans,Others,Others,Others
negative,,0,-0.5719,None,RT juliaioffe I wrote a book about how big tech is evil Buy it now on Amazon he wrote on Twitter for iPhone,2021-04-28T17:06:54+00:00,466,0,466,AJBushue,Amazon Com Inc,Retail,"Internet, Mail Order & Online Shops"
positive,South Asia,0,0.4927,None,Very Good Project,2021-04-28T17:06:54+00:00,161,0,161,Bscsr11,Others,Others,Others
negative,,0,-0.5106,None,RT MyGrindelwald City of Lies out in the UK May 3Thailand May 20 and on iTunes in Canada May 25In theaters on demand and digital in,2021-04-28T17:06:54+00:00,433,0,433,dahliaratchett,Others,Others,Others
negative,,0,-0.4588,Vaccinenation2021,VaccineNation2021movies movie films London NewYork A LongIsland couple is forced to deal with their relationship during a cyber attackAmazonPrimeVideo The F3ar Movie on AmazonPrime,2021-04-28T17:06:54+00:00,558,0,558,chris_raff,Others,Others,Others
positive,,0,0.8979,None,drealaurel Get a Free 200 Amazon Gift Card 2021 OfferJust click hear and collect the gift cardGo to hear gt,2021-04-28T17:06:55+00:00,13,0,13,Olivia18423959,Amazon Com Inc,Retail,"Internet, Mail Order & Online Shops"
positive,"Georgia, USA",0,0.09,None,RT chrissiemurray Around the world Amazon has been under scrutiny for its labor practices But not in MexicoWe spoke to 15 former wor,2021-04-28T17:06:55+00:00,108,0,108,CastillejaCecy,Amazon Com Inc,Retail,"Internet, Mail Order & Online Shops"
positive,Mars,0,0.7324,None,RT DeItaone TESLA INC NET OF SALES THE FAIR MARKET VALUE OF OUR BITCOIN HOLDINGS AS OF MARCH 31 2021 WAS 248 BILLIONTSLA,2021-04-28T17:06:56+00:00,25410,0,25410,ElonsWorld,Tesla Inc,Consumer Discretionary Sector Performance,Auto & Truck Manufacturers
positive,"Porto Alegre, Brasil",0,0.2652,None,FrontiersIn FrontSustain Most of this intact areas are located in BrazilYeat Hollywood actors no not stop to criticize and spread fake news about our country especially regarding the Amazon forest,2021-04-28T17:06:56+00:00,49,0,49,lccfilho1,Others,Others,Others
positive,Kalyan,0,0.6705,None,RT srivatsayb Poonawala is doing it like those Big Dhamaka sales by Amazon amp Flipkart where first they increase MRP amp then give discoun,2021-04-28T17:06:56+00:00,233,0,233,taher_king,Amazon Com Inc,Retail,"Internet, Mail Order & Online Shops"
negative,,0,-0.3612,None,RT PeterOrlowicz All of this thread Plus gov should be a model employer If youre mad because Walmart or Amazon underpays workers or d,2021-04-28T17:06:56+00:00,2712,0,2712,Miz_Rosenberg,Amazon Com Inc,Retail,"Internet, Mail Order & Online Shops"
